YearBuilt,lat,lon,PNUMBR,DollarAmount,Program,Activity,TAXID,Full Address,,,,,,,,,
1920,-76.12121456,43.04801163,1727104800,20000,Lead,Syracuse Lead Project,3.12E+25,1704 Fayette St E,,,,,,,,,
1915,-76.12121255,43.06095745,510102400,20000,Lead,Syracuse Lead Project,3.12E+25,414 Boyden St,,,,,,,,,
1925,-76.12115535,43.06930684,468105800,20000,Lead,Syracuse Lead Project,3.12E+25,202 Paul Ave,,,,,,,,,
1920,-76.12114399,43.06820194,469003700,20000,Lead,Syracuse Lead Project,3.12E+25,128 Peck Ave,,,,,,,,,
1920,-76.12105274,43.0692528,468105700,20000,Lead,Syracuse Lead Project,3.12E+25,200 Paul Ave,,,,,,,,,
1920,-76.12102193,43.03329067,1695101900,20000,Lead,Syracuse Lead Project,3.12E+25,150 Westminster Ave,,,,,,,,,
1920,-76.12101812,43.06964032,461105300,20000,Lead,Syracuse Lead Project,3.12E+25,309-11 Mildred Ave,,,,,,,,,
1930,-76.120792,43.06285906,539204400,20000,Lead,Syracuse Lead Project,3.12E+25,324-26 Hixson Ave,,,,,,,,,
1900,-76.12079098,43.0434043,1718003700,20000,Lead,Syracuse Lead Project,3.12E+25,515 Columbus Ave,,,,,,,,,
1932,-76.12075636,43.06236038,539205500,20000,Lead,Syracuse Lead Project,3.12E+25,412-14 Hixson Ave,,,,,,,,,
1900,-76.12065489,43.04243087,1718005100,20000,Lead,Syracuse Lead Project,3.12E+25,551-53 Columbus Ave,,,,,,,,,
1915,-76.12060495,43.04801864,1727105200,20000,Lead,Syracuse Lead Project,3.12E+25,1712 Fayette St E,,,,,,,,,
1935,-76.12052443,43.04580758,1731303700,20000,Lead,Syracuse Lead Project,3.12E+25,1935 Genesee St E,,,,,,,,,
1926,-76.12047738,43.04111059,1707203200,20000,Lead,Syracuse Lead Project,3.12E+25,723 Beech St S,,,,,,,,,
1930,-76.12045081,43.06997155,461106900,20000,Lead,Syracuse Lead Project,3.12E+25,302 Mildred Ave,,,,,,,,,
1935,-76.1203638,43.07039956,434003400,20000,Lead,Syracuse Lead Project,3.12E+25,307-09 Grant Blvd,,,,,,,,,
1920,-76.12029814,43.0677485,469003000,20000,Lead,Syracuse Lead Project,3.12E+25,112 Peck Ave,,,,,,,,,
1910,-76.12023189,43.06419666,539201700,20000,Lead,Syracuse Lead Project,3.12E+25,201-03 Hixson Ave,,,,,,,,,
1898,-76.12022542,43.06410624,539201800,20000,Lead,Syracuse Lead Project,3.12E+25,207 Hixson Ave,,,,,,,,,
1915,-76.12021555,43.06297188,539203600,20000,Lead,Syracuse Lead Project,3.12E+25,323 Hixon Ave,,,,,,,,,
1920,-76.1201773,43.06768372,469002900,20000,Lead,Syracuse Lead Project,3.12E+25,110 Peck Ave,,,,,,,,,
1925,-76.12003722,43.06152528,539206300,20000,Lead,Syracuse Lead Project,3.12E+25,517 Hixson Ave,,,,,,,,,
1915,-76.1200243,43.06134444,539206500,20000,Lead,Syracuse Lead Project,3.12E+25,525 Hixson Ave,,,,,,,,,
1924,-76.11988515,43.06055066,539207800,20000,Lead,Syracuse Lead Project,3.12E+25,625 Hixson Ave,,,,,,,,,
1920,-76.11988501,43.06864843,468103400,20000,Lead,Syracuse Lead Project,3.12E+25,130 Paul Ave,,,,,,,,,
1910,-76.11980154,43.0622384,556001900,20000,Lead,Syracuse Lead Project,3.12E+25,201 Mariposa St,,,,,,,,,
1890,-76.11961947,43.03588107,1795011000,20000,Lead,Syracuse Lead Project,3.12E+25,826 Westcott St,,,,,,,,,
1910,-76.11961657,43.0622455,556002103,20000,Lead,Syracuse Lead Project,3.12E+25,205 Mariposa St,,,,,,,,,
1920,-76.11959338,43.06781934,468100500,20000,Lead,Syracuse Lead Project,3.12E+25,115 Paul Ave,,,,,,,,,
1942,-76.11955335,43.04681517,1751104400,20000,Lead,Syracuse Lead Project,3.12E+25,304 Lexington Ave,,,,,,,,,
1910,-76.11951671,43.06333874,526002800,20000,Lead,Syracuse Lead Project,3.12E+25,222 Eldorado St,,,,,,,,,
1930,-76.11947076,43.06516854,519102200,20000,Lead,Syracuse Lead Project,3.12E+25,160-62 Cook Ave,,,,,,,,,
1920,-76.11938429,43.05577947,635302900,20000,Lead,Syracuse Lead Project,3.12E+25,314 Greenway Ave,,,,,,,,,
1920,-76.11934153,43.03296327,1795016700,20000,Lead,Syracuse Lead Project,3.12E+25,1014 Westcott St,,,,,,,,,
1920,-76.11931599,43.05526632,613021300,20000,Lead,Syracuse Lead Project,3.12E+25,1411 Burnet Ave,,,,,,,,,
1920,-76.11925099,43.03252847,1795017100,20000,Lead,Syracuse Lead Project,3.12E+25,1030 Westcott St,,,,,,,,,
1920,-76.11923261,43.06412172,560002700,20000,Lead,Syracuse Lead Project,3.12E+25,210 Melrose Ave,,,,,,,,,
0,-76.11923224,43.04368924,1795003902,20000,Lead,Syracuse Lead Project,3.12E+25,405 Westcott St,,,,,,,,,
1920,-76.1192076,43.06257856,562003200,20000,Lead,Syracuse Lead Project,3.12E+25,212-14 Mooney Ave,,,,,,,,,
1910,-76.11915258,43.06180861,556003500,20000,Lead,Syracuse Lead Project,3.12E+25,210 Mariposa St,,,,,,,,,
1915,-76.11907847,43.06412764,560002800,20000,Lead,Syracuse Lead Project,3.12E+25,212 Melrose Ave,,,,,,,,,
1890,-76.11900488,43.05539653,613021600,20000,Lead,Syracuse Lead Project,3.12E+25,1421 Burnet Ave,,,,,,,,,
1910,-76.11896381,43.06921218,461103900,20000,Lead,Syracuse Lead Project,3.12E+25,200-02 Mildred Ave,,,,,,,,,
1920,-76.11895994,43.06733164,444005300,20000,Lead,Syracuse Lead Project,3.12E+25,2017 James St,,,,,,,,,
1910,-76.11888757,43.05596384,693003200,20000,Lead,Syracuse Lead Project,3.12E+25,220 Vann St,,,,,,,,,
1935,-76.1188797,43.04682686,1751104800,20000,Lead,Syracuse Lead Project,3.12E+25,312 Lexington Ave,,,,,,,,,
1920,-76.11867825,43.06801996,468102300,20000,Lead,Syracuse Lead Project,3.12E+25,106 Paul Ave,,,,,,,,,
1922,-76.11863923,43.04742269,1751103500,20000,Lead,Syracuse Lead Project,3.12E+25,319 Lexington Ave,,,,,,,,,
1915,-76.11863673,43.06151109,510103800,20000,Lead,Syracuse Lead Project,3.12E+25,519 Boyden St,,,,,,,,,
1927,-76.11860532,43.0610708,510105000,20000,Lead,Syracuse Lead Project,3.12E+25,526 Boyden St,,,,,,,,,
1940,-76.11852409,43.03060795,1712000400,20000,Lead,Syracuse Lead Project,3.12E+25,601 Broad St,,,,,,,,,
1920,-76.11849152,43.06793843,468102101,20000,Lead,Syracuse Lead Project,3.12E+25,104 Paul Ave,,,,,,,,,
1910,-76.1184077,43.05603528,693003400,20000,Lead,Syracuse Lead Project,3.12E+25,232 Vann St,,,,,,,,,
1925,-76.11830452,43.06830461,461100500,20000,Lead,Syracuse Lead Project,3.12E+25,137-39 Mildred Ave,,,,,,,,,
1930,-76.11805917,43.03331275,1777006100,20000,Lead,Syracuse Lead Project,3.12E+25,304 Roosevelt Ave,,,,,,,,,
1920,-76.1180221,43.06782368,444005800,20000,Lead,Syracuse Lead Project,3.12E+25,2113-15 James St,,,,,,,,,
1925,-76.11787747,43.06790097,444005900,20000,Lead,Syracuse Lead Project,3.12E+25,2125 James St,,,,,,,,,
,-76.11786472,43.05516797,613024200,20000,Lead,Syracuse Lead Project,3.12E+25,1446 Burnet Ave,,,,,,,,,
1900,-76.1177557,43.05669619,693002700,20000,Lead,Syracuse Lead Project,3.12E+25,255 Vann St,,,,,,,,,
1900,-76.11774372,43.04695359,1702101800,20000,Lead,Syracuse Lead Project,3.12E+25,300 Allen St,,,,,,,,,
1910,-76.11771983,43.06873483,461101800,20000,Lead,Syracuse Lead Project,3.12E+25,136 Mildred Ave,,,,,,,,,
1902,-76.11769796,43.04640547,1702102200,20000,Lead,Syracuse Lead Project,3.12E+25,322 Allen St,,,,,,,,,
1920,-76.11762814,43.0412779,1737101900,20000,Lead,Syracuse Lead Project,3.12E+25,208-10 Harvard Pl,,,,,,,,,
1920,-76.11750214,43.05674908,693002900,20000,Lead,Syracuse Lead Project,3.12E+25,259 Vann St,,,,,,,,,
1930,-76.11711503,43.05682344,693003700,20000,Lead,Syracuse Lead Project,3.12E+25,301 Vann St,,,,,,,,,
1920,-76.11704026,43.04741633,1702100600,20000,Lead,Syracuse Lead Project,3.12E+25,225 Allen St,,,,,,,,,
1930,-76.11698105,43.03733691,1702112000,20000,Lead,Syracuse Lead Project,3.12E+25,754 Allen St,,,,,,,,,
1920,-76.11642737,43.0668983,582103100,20000,Lead,Syracuse Lead Project,3.12E+25,122-24 Shotwell Park,,,,,,,,,
1920,-76.11641599,43.06676137,582103200,20000,Lead,Syracuse Lead Project,3.12E+25,126-28 Shotwell Park,,,,,,,,,
1910,-76.11641067,43.05554906,613026300,20000,Lead,Syracuse Lead Project,3.12E+25,1508 Burnet Ave,,,,,,,,,
1952,-76.11637054,43.05651937,693005601,20000,Lead,Syracuse Lead Project,3.12E+25,320 Vann St,,,,,,,,,
1905,-76.1161486,43.03367812,1761001400,20000,Lead,Syracuse Lead Project,3.12E+25,165 Miles Ave,,,,,,,,,
1930,-76.11554218,43.04563592,1731306700,20000,Lead,Syracuse Lead Project,3.12E+25,2311 Genesee St E,,,,,,,,,
1930,-76.11547209,43.04148521,1737102506,20000,Lead,Syracuse Lead Project,3.12E+25,400 Harvard Pl,,,,,,,,,
1920,-76.11543582,43.04097551,1727203900,20000,Lead,Syracuse Lead Project,3.12E+25,221-23 Fellows Ave,,,,,,,,,
1920,-76.11534296,43.04489373,1731307500,20000,Lead,Syracuse Lead Project,3.12E+25,2318 Genesee St E,,,,,,,,,
1962,-76.11533533,43.03961039,1727205000,20000,Lead,Syracuse Lead Project,3.12E+25,271 Fellows Ave,,,,,,,,,
1940,-76.11525045,43.04624053,1795303701,20000,Lead,Syracuse Lead Project,3.12E+25,426-28 Westmoreland Ave,,,,,,,,,
1900,-76.11520979,43.04462085,1795305600,20000,Lead,Syracuse Lead Project,3.12E+25,516-18 Westmoreland Ave,,,,,,,,,
1930,-76.11518355,43.03759784,1727208300,20000,Lead,Syracuse Lead Project,3.12E+25,349 Fellows Ave,,,,,,,,,
1900,-76.11513376,43.04358807,1795306600,20000,Lead,Syracuse Lead Project,3.12E+25,564-66 Westmoreland Ave,,,,,,,,,
1920,-76.1150506,43.05691855,693007401,20000,Lead,Syracuse Lead Project,3.12E+25,400 Vann St,,,,,,,,,
1920,-76.11500609,43.05644907,613026600,20000,Lead,Syracuse Lead Project,3.12E+25,1601-05 Burnet Ave,,,,,,,,,
1919,-76.11453953,43.06461658,539005300,20000,Lead,Syracuse Lead Project,3.12E+25,242-44 Hickok Ave,,,,,,,,,
1928,-76.11448263,43.04400425,1795304800,20000,Lead,Syracuse Lead Project,3.12E+25,543 Westmoreland Ave,,,,,,,,,
1920,-76.11442929,43.04479567,1731308500,20000,Lead,Syracuse Lead Project,3.12E+25,2410-12 Genesee St E,,,,,,,,,
1928,-76.11434538,43.04213959,1795308100,20000,Lead,Syracuse Lead Project,3.12E+25,653 Westmoreland Ave,,,,,,,,,
1935,-76.11430193,43.0473422,1726000900,20000,Lead,Syracuse Lead Project,3.12E+25,328-30 Ellis St,,,,,,,,,
1922,-76.11429392,43.04478789,1731308600,20000,Lead,Syracuse Lead Project,3.12E+25,2420 Genesee St E,,,,,,,,,
1918,-76.11422041,43.04645295,1726003200,20000,Lead,Syracuse Lead Project,3.12E+25,422-24 Ellis St,,,,,,,,,
1918,-76.11422041,43.04645295,1726003200,20000,Lead,Syracuse Lead Project,3.12E+25,422-24 Ellis St,,,,,,,,,
1955,-76.11416467,43.03118621,1795323501,20000,Lead,Syracuse Lead Project,3.12E+25,1148 Westmoreland Ave,,,,,,,,,
1955,-76.11416467,43.03118621,1795323501,20000,Lead,Syracuse Lead Project,3.12E+25,1148 Westmoreland Ave,,,,,,,,,
1920,-76.11414064,43.06954723,465000700,20000,Lead,Syracuse Lead Project,3.12E+25,137 North Ave,,,,,,,,,
1922,-76.11386979,43.04472255,1731308900,20000,Lead,Syracuse Lead Project,3.12E+25,2428-30 Genesee St E,,,,,,,,,
1950,-76.11344432,43.03013638,1920101000,20000,Lead,Syracuse Lead Project,3.12E+25,806 Cumberland Ave,,,,,,,,,
1950,-76.11339988,43.07120091,437101500,20000,Lead,Syracuse Lead Project,3.12E+25,163 Hazelhurst Ave,,,,,,,,,
1930,-76.11338507,43.04462775,1731309700,20000,Lead,Syracuse Lead Project,3.12E+25,2506-08 Genesee St E,,,,,,,,,
1930,-76.11333702,43.06042917,539009401,20000,Lead,Syracuse Lead Project,3.12E+25,431 Hickok Ave,,,,,,,,,
1918,-76.1132398,43.06561369,586005200,20000,Lead,Syracuse Lead Project,3.12E+25,208 Stafford Ave,,,,,,,,,
1920,-76.11321012,43.06528515,586005500,20000,Lead,Syracuse Lead Project,3.12E+25,220 Stafford Ave,,,,,,,,,
1926,-76.11316935,43.05857295,539012500,20000,Lead,Syracuse Lead Project,3.12E+25,501 Hickok Ave,,,,,,,,,
1925,-76.11315077,43.06462808,586006100,20000,Lead,Syracuse Lead Project,3.12E+25,244-46 Stafford Ave,,,,,,,,,
1930,-76.11303552,43.06335228,586008900,20000,Lead,Syracuse Lead Project,3.12E+25,308 Stafford Ave,,,,,,,,,
1915,-76.11290849,43.04518528,1731309500,20000,Lead,Syracuse Lead Project,3.12E+25,2521-23 Genesee St E,,,,,,,,,
1949,-76.11247887,43.02665751,1920104100,20000,Lead,Syracuse Lead Project,3.12E+25,1009 Cumberland Ave,,,,,,,,,
1935,-76.11235604,43.04908248,1712203400,20000,Lead,Syracuse Lead Project,3.12E+25,248 Bruce St,,,,,,,,,
1955,-76.11222658,43.04767672,1712206200,20000,Lead,Syracuse Lead Project,3.12E+25,312 Bruce St,,,,,,,,,
1935,-76.11211333,43.04644687,1712207400,20000,Lead,Syracuse Lead Project,3.12E+25,352 Bruce St,,,,,,,,,
1915,-76.1120242,43.0672821,529002500,20000,Lead,Syracuse Lead Project,3.12E+25,140-42 Forest Hill Dr,,,,,,,,,
1919,-76.11201181,43.06714521,529002600,20000,Lead,Syracuse Lead Project,3.12E+25,144-46 Forest Hill Dr,,,,,,,,,
1890,-76.11197231,43.06058143,586011200,20000,Lead,Syracuse Lead Project,3.12E+25,429-31 Stafford Ave,,,,,,,,,
1960,-76.11191298,43.05992436,586011800,20000,Lead,Syracuse Lead Project,3.12E+25,453 Stafford Ave,,,,,,,,,
1954,-76.11187674,43.06130079,588000600,20000,Lead,Syracuse Lead Project,3.12E+25,308 Sunnycrest Rd,,,,,,,,,
1935,-76.11171395,43.04885155,1712202000,20000,Lead,Syracuse Lead Project,3.12E+25,257 Bruce St,,,,,,,,,
1962,-76.11161427,43.03016287,1765201200,20000,Lead,Syracuse Lead Project,3.12E+25,211 Nottingham Rd,,,,,,,,,
1940,-76.11147612,43.04626723,1712205200,20000,Lead,Syracuse Lead Project,3.12E+25,359 Bruce St,,,,,,,,,
1920,-76.11124865,43.06928996,452000300,20000,Lead,Syracuse Lead Project,3.12E+25,123 Lillian Ave,,,,,,,,,
1928,-76.11117857,43.04774189,1727305100,20000,Lead,Syracuse Lead Project,3.12E+25,210-12 Fenway Dr,,,,,,,,,
1917,-76.11116721,43.03717364,1726306900,20000,Lead,Syracuse Lead Project,3.12E+25,1401 Euclid Ave,,,,,,,,,
1954,-76.11113023,43.03001594,1720013900,20000,Lead,Syracuse Lead Project,3.12E+25,908 Crawford Ave,,,,,,,,,
1920,-76.11098291,43.06506011,529004200,20000,Lead,Syracuse Lead Project,3.12E+25,233-35 Forest Hill Dr,,,,,,,,,
1930,-76.11092341,43.06440304,529004800,20000,Lead,Syracuse Lead Project,3.12E+25,257-59 Forest Hill Dr,,,,,,,,,
1930,-76.11082771,43.06334627,529007600,20000,Lead,Syracuse Lead Project,3.12E+25,313 Forest Hill Dr,,,,,,,,,
1928,-76.11073055,43.06800288,598001900,20000,Lead,Syracuse Lead Project,3.12E+25,116-18 Woodbine Ave,,,,,,,,,
1950,-76.11068193,43.04942827,1727300700,20000,Lead,Syracuse Lead Project,3.12E+25,147 Fenway Dr,,,,,,,,,
1920,-76.11067895,43.06170362,529009100,20000,Lead,Syracuse Lead Project,3.12E+25,373-75 Forest Hill Dr,,,,,,,,,
1920,-76.11062854,43.04809474,1727303000,20000,Lead,Syracuse Lead Project,3.12E+25,201 Fenway Dr,,,,,,,,,
1920,-76.11061145,43.06668876,598003000,20000,Lead,Syracuse Lead Project,3.12E+25,164-66 Woodbine Ave,,,,,,,,,
1951,-76.11052086,43.0503679,1721004900,20000,Lead,Syracuse Lead Project,3.12E+25,514 Dakin St,,,,,,,,,
1925,-76.11050411,43.04749677,1727303500,20000,Lead,Syracuse Lead Project,3.12E+25,221 Fenway Dr,,,,,,,,,
1925,-76.11048193,43.04725587,1727303700,20000,Lead,Syracuse Lead Project,3.12E+25,229 Fenway Dr,,,,,,,,,
1929,-76.11045976,43.04701496,1727303900,20000,Lead,Syracuse Lead Project,3.12E+25,237 Fenway Dr,,,,,,,,,
1935,-76.11041644,43.06453689,598006600,20000,Lead,Syracuse Lead Project,3.12E+25,252-54 Woodbine Ave,,,,,,,,,
1941,-76.11039498,43.03845274,1780205700,20000,Lead,Syracuse Lead Project,3.12E+25,303 Scottholm Terr,,,,,,,,,
1845,-76.11034053,43.06369914,598009100,20000,Lead,Syracuse Lead Project,3.12E+25,300 Woodbine Ave,,,,,,,,,
1945,-76.11010981,43.06115304,598013400,20000,Lead,Syracuse Lead Project,3.12E+25,408 Woodbine Ave,,,,,,,,,
1926,-76.11007608,43.0607807,598013700,20000,Lead,Syracuse Lead Project,3.12E+25,424 Woodbine Ave,,,,,,,,,
1927,-76.11007517,43.03814166,1780206000,20000,Lead,Syracuse Lead Project,3.12E+25,309 Scottholm Terr,,,,,,,,,
1920,-76.11007327,43.06803382,598000200,20000,Lead,Syracuse Lead Project,3.12E+25,119 Woodbine Ave,,,,,,,,,
1930,-76.11005676,43.04801668,1731205100,20000,Lead,Syracuse Lead Project,3.12E+25,204-06 Genesee Park Dr,,,,,,,,,
1958,-76.11003609,43.0477922,1731205300,20000,Lead,Syracuse Lead Project,3.12E+25,212 Genesee Park Dr,,,,,,,,,
1958,-76.11003299,43.07566162,465110500,20000,Lead,Syracuse Lead Project,3.12E+25,376 Norwood Ave,,,,,,,,,
1926,-76.1099496,43.04685254,1731206100,20000,Lead,Syracuse Lead Project,3.12E+25,248 Genesee Park Dr,,,,,,,,,
1945,-76.1099368,43.0733098,465105500,20000,Lead,Syracuse Lead Project,3.12E+25,298 Norwood Ave,,,,,,,,,
1940,-76.1099363,43.04670813,1731206200,20000,Lead,Syracuse Lead Project,3.12E+25,252 Genesee Park Dr,,,,,,,,,
1920,-76.10992173,43.06727111,598000900,20000,Lead,Syracuse Lead Project,3.12E+25,145-47 Woodbine Ave,,,,,,,,,
1926,-76.1098722,43.04601177,1731206800,20000,Lead,Syracuse Lead Project,3.12E+25,274-76 Genesee Park Dr,,,,,,,,,
1942,-76.10984874,43.04575683,1731207000,20000,Lead,Syracuse Lead Project,3.12E+25,284 Genesee Park Dr,,,,,,,,,
1920,-76.10970689,43.06490022,598004500,20000,Lead,Syracuse Lead Project,3.12E+25,241 Woodbine Ave,,,,,,,,,
1928,-76.10965728,43.06435267,598005000,20000,Lead,Syracuse Lead Project,3.12E+25,261 Woodbine Ave,,,,,,,,,
1920,-76.10947223,43.06231031,598008500,20000,Lead,Syracuse Lead Project,3.12E+25,353 Woodbine Ave,,,,,,,,,
1920,-76.10935746,43.04783317,1731203100,20000,Lead,Syracuse Lead Project,3.12E+25,213 Genesee Park Dr,,,,,,,,,
1925,-76.10935188,43.0725035,404101800,20000,Lead,Syracuse Lead Project,3.12E+25,267 Ashdale Ave,,,,,,,,,
1930,-76.10934665,43.06092502,598011500,20000,Lead,Syracuse Lead Project,3.12E+25,421 Woodbine Ave,,,,,,,,,
1930,-76.10933673,43.06081551,598011600,20000,Lead,Syracuse Lead Project,3.12E+25,425 Woodbine Ave,,,,,,,,,
1900,-76.10930697,43.06048698,598011900,20000,Lead,Syracuse Lead Project,3.12E+25,437-39 Woodbine Ave,,,,,,,,,
1939,-76.10925724,43.04674429,1731204000,20000,Lead,Syracuse Lead Project,3.12E+25,249-51 Genesee Park Dr,,,,,,,,,
1928,-76.10907365,43.06337386,539109400,20000,Lead,Syracuse Lead Project,3.12E+25,314 Hillsdale Ave,,,,,,,,,
1950,-76.1090486,43.04983422,1707002400,20000,Lead,Syracuse Lead Project,3.12E+25,226 Beattie St,,,,,,,,,
1900,-76.1089298,43.06178596,539110800,20000,Lead,Syracuse Lead Project,3.12E+25,372-74 Hillsdale Ave,,,,,,,,,
1930,-76.10872155,43.07204729,404104000,20000,Lead,Syracuse Lead Project,3.12E+25,248 Ashdale Ave,,,,,,,,,
1953,-76.10860413,43.06639848,539101600,20000,Lead,Syracuse Lead Project,3.12E+25,181 Hillsdale Ave,,,,,,,,,
1920,-76.10858237,43.06963542,504101600,20000,Lead,Syracuse Lead Project,3.12E+25,130-32 Ashdale Ave,,,,,,,,,
1920,-76.10856339,43.06930638,504101300,20000,Lead,Syracuse Lead Project,3.12E+25,118 Ashdale Ave,,,,,,,,,
1938,-76.10854088,43.04566228,1779102200,20000,Lead,Syracuse Lead Project,3.12E+25,427 Salt Springs Rd,,,,,,,,,
1925,-76.10842818,43.03154892,1720200300,20000,Lead,Syracuse Lead Project,3.12E+25,109 Croyden Rd,,,,,,,,,
1926,-76.10828625,43.07162786,418100900,20000,Lead,Syracuse Lead Project,3.12E+25,233 Collingwood Ave N,,,,,,,,,
,-76.10822302,43.07053194,518001200,20000,Lead,Syracuse Lead Project,3.12E+25,163 Collingwood Ave N,,,,,,,,,
1950,-76.10809668,43.05964627,539112501,20000,Lead,Syracuse Lead Project,3.12E+25,471 Hillsdale Ave,,,,,,,,,
1920,-76.10808235,43.04666876,1707006300,20000,Lead,Syracuse Lead Project,3.12E+25,527 Beattie St,,,,,,,,,
1930,-76.10794247,43.06454336,518106600,20000,Lead,Syracuse Lead Project,3.12E+25,256 Collingwood Ave S,,,,,,,,,
1940,-76.10773927,43.07253341,418104200,20000,Lead,Syracuse Lead Project,3.12E+25,264 Collingwood Ave N,,,,,,,,,
1928,-76.10773779,43.06228197,518110400,20000,Lead,Syracuse Lead Project,3.12E+25,356 Collingwood Ave S,,,,,,,,,
1930,-76.10772661,43.07231406,418104000,20000,Lead,Syracuse Lead Project,3.12E+25,258 Collingwood Ave N,,,,,,,,,
1920,-76.10748052,43.06804583,518100200,20000,Lead,Syracuse Lead Project,3.12E+25,121 Collingwood Ave S,,,,,,,,,
1920,-76.10729574,43.04811015,1727116800,20000,Lead,Syracuse Lead Project,3.12E+25,2628 Fayette St E,,,,,,,,,
1945,-76.1072538,43.04866531,1727115300,20000,Lead,Syracuse Lead Project,3.12E+25,2633 Fayette St E,,,,,,,,,
1920,-76.10719565,43.07025055,525000900,20000,Lead,Syracuse Lead Project,3.12E+25,151-53 Edwards Ave N,,,,,,,,,
1930,-76.10716377,43.06414009,518105200,20000,Lead,Syracuse Lead Project,3.12E+25,273-75 Collingwood Ave S,,,,,,,,,
1920,-76.10713754,43.06384989,518107100,20000,Lead,Syracuse Lead Project,3.12E+25,301 Collingwood Ave S,,,,,,,,,
1931,-76.10705012,43.04903562,1776001401,20000,Lead,Syracuse Lead Project,3.12E+25,132 Ridgeway Ave,,,,,,,,,
1945,-76.10703659,43.04365263,1727401200,20000,Lead,Syracuse Lead Project,3.12E+25,125 Ferris Ave,,,,,,,,,
1925,-76.10683942,43.06602496,525105700,20000,Lead,Syracuse Lead Project,3.12E+25,204 Edwards Ave S,,,,,,,,,
1920,-76.10673634,43.04687289,1722500800,20000,Lead,Syracuse Lead Project,3.12E+25,143 Didama St,,,,,,,,,
1920,-76.10669099,43.06438229,525107200,20000,Lead,Syracuse Lead Project,3.12E+25,264 Edwards Ave S,,,,,,,,,
1900,-76.10662255,43.04726627,1765002300,20000,Lead,Syracuse Lead Project,3.12E+25,146 Niven St,,,,,,,,,
1920,-76.10651935,43.04777386,1765001000,20000,Lead,Syracuse Lead Project,3.12E+25,151 Niven St,,,,,,,,,
1917,-76.10647326,43.04727366,1765002400,20000,Lead,Syracuse Lead Project,3.12E+25,150 Niven St,,,,,,,,,
1930,-76.10641074,43.07512863,461005300,20000,Lead,Syracuse Lead Project,3.12E+25,355 Midler Ave N,,,,,,,,,
1914,-76.10636993,43.04777985,1765001100,20000,Lead,Syracuse Lead Project,3.12E+25,155 Niven St,,,,,,,,,
1920,-76.10636131,43.04233239,1731313900,20000,Lead,Syracuse Lead Project,3.12E+25,2838 Genesee St E,,,,,,,,,
1920,-76.10631333,43.05840986,513005400,20000,Lead,Syracuse Lead Project,3.12E+25,2117 Burnet Ave,,,,,,,,,
1920,-76.10627663,43.07282217,461001900,20000,Lead,Syracuse Lead Project,3.12E+25,275 Midler Ave N,,,,,,,,,
1930,-76.1062205,43.04778584,1765001200,20000,Lead,Syracuse Lead Project,3.12E+25,157 Niven St,,,,,,,,,
1920,-76.10612491,43.07019095,561000800,20000,Lead,Syracuse Lead Project,3.12E+25,145-47 Midler Ave N,,,,,,,,,
1924,-76.10609396,43.0464077,1722502600,20000,Lead,Syracuse Lead Project,3.12E+25,156 Didama St,,,,,,,,,
